140 0.036 0.0175 7.5155 14.066 7.533 0.9945
140 0.039 0.0035 6.6805 12.368 6.684 0.9995
140 0.042 0 6.186 11.372 6.186 1
140 0.045 0 5.5095 10.019 5.5095 1
140 0.048 0 5.287 9.574 5.287 1
140 0.051 0 4.958 8.916 4.958 1
140 0.054 0 4.7355 8.471 4.7355 1
140 0.057 0 4.473 7.946 4.473 1
140 0.06 0 4.3625 7.725 4.3625 1
145 0 1 0 1 1 0
145 0.003 5.9985 2.8265 16.65 8.825 0.1245
145 0.006 10.756 12.5495 45.611 23.3055 0.256
145 0.009 10.6965 22.7615 65.916 33.458 0.3645
145 0.012 7.6175 26.7295 67.694 34.347 0.5115
145 0.015 4.581 25.859 59.88 30.44 0.623
145 0.018 2.2425 21.551 46.587 23.7935 0.7535
145 0.021 0.9585 16.941 34.799 17.8995 0.8595
145 0.024 0.4085 13.362 26.541 13.7705 0.9245
145 0.027 0.1335 10.794 20.855 10.9275 0.97
145 0.03 0.0495 8.8365 16.772 8.886 0.9855
145 0.033 0.016 7.5965 14.225 7.6125 0.9965
145 0.036 0.0045 6.824 12.657 6.8285 0.998
145 0.039 0 5.989 10.978 5.989 1
145 0.042 0 5.5325 10.065 5.5325 1
145 0.045 0 5.2685 9.537 5.2685 1
145 0.048 0 4.8195 8.639 4.8195 1
145 0.051 0 4.7485 8.497 4.7485 1
145 0.054 0 4.375 7.75 4.375 1
145 0.057 0 4.2475 7.495 4.2475 1
145 0.06 0 4.053 7.106 4.053 1
150 0 1 0 1 1 0
150 0.003 5.584 2.7645 15.697 8.3485 0.143
150 0.006 9.3785 11.9805 41.718 21.359 0.27
150 0.009 8.924 20.0735 56.995 28.9975 0.4075
150 0.012 6.7315 25.095 62.653 31.8265 0.5165
150 0.015 3.3045 21.565 48.739 24.8695 0.692
150 0.018 1.6915 18.9885 40.36 20.68 0.7985
150 0.021 0.575 13.921 27.992 14.496 0.9015
150 0.024 0.305 12.0965 23.803 12.4015 0.939
150 0.027 0.065 8.5945 16.319 8.6595 0.9845
150 0.03 0.0335 7.748 14.563 7.7815 0.9915
150 0.033 0.0075 6.929 12.873 6.9365 0.9975
150 0.036 0.0045 5.9905 10.99 5.995 0.9985
150 0.039 0.0005 5.4635 9.928 5.464 0.9995
150 0.042 0 5.2185 9.437 5.2185 1
150 0.045 0 4.67 8.34 4.67 1
150 0.048 0 4.5375 8.075 4.5375 1
150 0.051 0 4.3115 7.623 4.3115 1
150 0.054 0 4.1235 7.247 4.1235 1
150 0.057 0 4.046 7.092 4.046 1
150 0.06 0 3.9755 6.951 3.9755 1
